LSOA code,Borough,Burglary_Count,latitude,longitude
E01003911,Southwark,118,51.47424984100175,-0.0856540777837886
E01004119,Sutton,118,51.37249779188984,-0.2220742147745282
E01000391,Bexley,118,51.452951656597314,0.1130694556473251
E01000941,Camden,118,51.52772019903738,-0.1232350857727035
E01004567,Wandsworth,118,51.4764379243494,-0.1399919211227927
E01003369,Merton,118,51.42161588739383,-0.1771906780131812
E01002469,Hillingdon,118,51.56823663771621,-0.412870147976282
E01003954,Southwark,118,51.45575364664551,-0.0738217526288276
E01000559,Brent,118,51.55173438256796,-0.2221923684940512
E01003868,Richmond upon Thames,118,51.453869211185,-0.3207123067008853
E01003516,Newham,118,51.51706548080376,0.0375780224713158
E01004312,Tower Hamlets,118,51.52697126967493,-0.0694842002584065
E01002159,Harrow,118,51.58605903972351,-0.3523120854379425
E01002985,Kingston upon Thames,118,51.397307370522256,-0.2500600219124457
E01004095,Sutton,118,51.353905608773815,-0.2081044929838727
E01003191,Lewisham,118,51.42578814296279,-0.0274278844702703
E01002865,Kensington and Chelsea,118,51.5010802564062,-0.1979835860900889
E01000917,Camden,118,51.52042304302066,-0.1108322620820993
E01001398,Enfield,118,51.63941419344941,-0.0732453343510128
E01002498,Hillingdon,118,51.55945450182583,-0.3923733787596288
E01004183,Sutton,117,51.38546474117051,-0.173709315034464
E01003101,Lambeth,117,51.48635475948048,-0.1127009911421179
E01000417,Bexley,117,51.48457173015939,0.126929926308361
E01000736,Bromley,117,51.40518547259008,0.093410721921345
E01004576,Wandsworth,117,51.45859087891598,-0.2550671324266963
E01003836,Richmond upon Thames,117,51.4251404508597,-0.3238841304910648
E01001526,Enfield,117,51.63786854508864,-0.1205102038312596
E01000816,Bromley,117,51.4251472608525,0.0190676821299898
E01003572,Newham,117,51.54155291567284,0.0249154911187873
E01002457,Hillingdon,117,51.53479620792933,-0.4459007084660124
E01001297,Ealing,117,51.51887433445243,-0.3784186032816234
E01000778,Bromley,117,51.39107230685833,-0.0419628580864955
E01002918,Kingston upon Thames,117,51.38000214393764,-0.2650026018193069
E01000377,Bexley,117,51.45730691418478,0.1752797031585868
E01002632,Hounslow,117,51.48628046590855,-0.3854022829938587
E01000631,Brent,117,51.54748031006447,-0.3045356385835121
E01001306,Ealing,117,51.500978298092,-0.3205720701188417
E01002387,Havering,117,51.551390574499344,0.2675909841684644
E01004637,Wandsworth,117,51.43934956778831,-0.2147359185756058
E01001892,Hammersmith and Fulham,117,51.48803345157744,-0.2139173416746203
E01002773,Islington,116,51.564646490666426,-0.1385038110612515
E01001678,Greenwich,116,51.47417060788789,0.0904946986276455
E01001702,Greenwich,116,51.47965806647497,0.0622906053750718
E01001605,Greenwich,116,51.46019289856824,0.0703143649856743
E01004194,Sutton,116,51.38135367989345,-0.2244331135711608
E01001030,Croydon,116,51.329566833934,-0.1314346687168313
E01002415,Hillingdon,116,51.56514109363083,-0.3989615505861121
E01001293,Ealing,116,51.52569123145015,-0.3670338577488067
E01004371,Waltham Forest,116,51.5651274223379,0.0011401136309852
E01004300,Tower Hamlets,116,51.51037931298988,-0.0494556713429979
E01004298,Tower Hamlets,116,51.5131180447254,-0.0537947818572464
E01002951,Kingston upon Thames,116,51.41975572337249,-0.2824373916040673
E01001210,Ealing,116,51.52907569382666,-0.3298246448582481
E01004301,Tower Hamlets,116,51.51074037222769,-0.0581466561090368
E01001041,Croydon,116,51.35496826633684,-0.100222811841913
E01000374,Bexley,116,51.45995343656308,0.1931290310291178
E01003800,Richmond upon Thames,116,51.48162675894344,-0.2378317005660732
E01002755,Islington,116,51.57306232232551,-0.1244769452717387
E01002915,Kingston upon Thames,116,51.385195221694815,-0.2721732371250684
E01002990,Kingston upon Thames,116,51.39763563109416,-0.3021002078967822
E01002166,Harrow,116,51.59206882299563,-0.2930178032866477
E01000184,Barnet,116,51.60128404596512,-0.1658636171677177
E01003337,Lewisham,115,51.4568894784717,-0.0419818789559263
E01000332,Bexley,115,51.48549760430305,0.1504669201731741
E01001216,Ealing,115,51.5125550815464,-0.367734399396854
E01032743,Ealing,115,51.53052580566244,-0.3777403750460766
E01001919,Hammersmith and Fulham,115,51.47726191160693,-0.2211608858331132
E01000752,Bromley,115,51.35772194936354,0.07428260863196
E01002993,Kingston upon Thames,115,51.3886987908968,-0.3091188870795199
E01004144,Sutton,115,51.37916558390995,-0.1889392431161359
E01004158,Sutton,115,51.35840546747339,-0.2033647360329744
E01002116,Harrow,115,51.61309349390636,-0.2860959411470049
E01003634,Newham,115,51.5355435701122,0.0038750715241995
E01002925,Kingston upon Thames,115,51.38692050623558,-0.2939852761801744
E01004495,Wandsworth,115,51.445462624048965,-0.1918904665735613
E01001019,Croydon,115,51.3097802338289,-0.1260575670967073
E01000762,Bromley,115,51.39087495130039,0.010955533650913
E01002197,Harrow,115,51.597383972210345,-0.3083029924728266
E01001237,Ealing,114,51.508091349176425,-0.2974934312305862
E01001906,Hammersmith and Fulham,114,51.47513701067127,-0.2108897723425178
E01003519,Newham,114,51.514592992364406,0.0347133473403058
E01003443,Merton,114,51.41256431550031,-0.2299950679435573
E01000121,Barnet,114,51.62705558190524,-0.1459238095197352
E01003974,Southwark,114,51.48680746933089,-0.0864433525888232
E01002271,Havering,114,51.57472742230986,0.2314507653731117
E01000080,Barking and Dagenham,114,51.54709301859505,0.1319636818797844
E01003252,Lewisham,114,51.48292130252407,-0.0321458111722082
E01002390,Havering,114,51.55111781590449,0.242953637861547
E01003786,Redbridge,114,51.56887330121882,0.0775500465755573
E01000574,Brent,114,51.57037753226801,-0.3047852011456248
E01001611,Greenwich,114,51.463464228692665,0.0517021379895525
E01003097,Lambeth,114,51.47955978973447,-0.1251105813390209
E01001541,Enfield,114,51.66067241670853,-0.0834202587465441
E01033341,Lewisham,114,51.45798066361692,-0.0105481561717078
E01000599,Brent,113,51.53987975753326,-0.2602374445153216
E01004146,Sutton,113,51.3718446893194,-0.1968710439794442
E01002986,Kingston upon Thames,113,51.39449788069539,-0.2699350527282091
E01003336,Lewisham,113,51.45972518089041,-0.0434068960050292
E01000126,Barnet,113,51.60133697397653,-0.2522975619809726
E01002982,Kingston upon Thames,113,51.39236977874478,-0.2526916668007821
E01002185,Harrow,113,51.60146241665994,-0.3991705092250459
E01003766,Redbridge,113,51.56784465928662,0.0992962623563446
E01000352,Bexley,113,51.44913912764326,0.1150036514594304
E01000474,Brent,113,51.54662894714803,-0.2922230337608749
E01000427,Bexley,113,51.42606196527943,0.0916728551887397
E01002307,Havering,113,51.60763258969774,0.1667789923503335
E01001487,Enfield,113,51.63206751361608,-0.0529916242683208
E01002136,Harrow,113,51.57283652648469,-0.3512629682546317
E01000435,Bexley,113,51.46559816798113,0.1820372998780025
E01004078,Sutton,113,51.37167831123759,-0.1284042677419877
E01004519,Wandsworth,113,51.42482278083922,-0.1545355647757914
E01000984,Croydon,113,51.381480822476085,-0.0836125066169906
E01004575,Wandsworth,113,51.46097282448659,-0.2476524975753517
E01000987,Croydon,113,51.38121363685653,-0.0655665894994578
E01004741,Westminster,113,51.48941831832472,-0.1343924335849647
E01000459,Bexley,113,51.42595573131408,0.1089181276420389
E01033494,Islington,113,51.556769500828274,-0.1048064002670305
E01003010,Kingston upon Thames,113,51.42204338793565,-0.3012345670278923
E01001695,Greenwich,113,51.487635881093865,0.0718413618814924
E01000832,Bromley,113,51.38394633706673,-0.0122013625011144
E01000006,Barking and Dagenham,113,51.538844939769184,0.088361288144738
E01002988,Kingston upon Thames,112,51.39215573995604,-0.3134587501207005
E01000346,Bexley,112,51.4455817786515,0.1120600874234238
E01001332,Ealing,112,51.53121107763164,-0.3821939150410289
E01004584,Wandsworth,112,51.47603740200375,-0.1701731879366324
E01003999,Southwark,112,51.48582506356104,-0.1031475124440818
E01003958,Southwark,112,51.44942254469089,-0.0720669447383511
E01000796,Bromley,112,51.4132559941619,-0.0604081600370008
E01001911,Hammersmith and Fulham,112,51.49037345003205,-0.203107433832177
E01032834,Southwark,112,51.50297322605999,-0.0709357659812375
E01000769,Bromley,112,51.38407233878601,-0.0317050304935541
E01001031,Croydon,112,51.32452019679295,-0.1412983152181902
E01001934,Hammersmith and Fulham,112,51.46576597700124,-0.1956799249344857
E01002980,Kingston upon Thames,112,51.38868093494572,-0.2565049972873636
E01000382,Bexley,112,51.42700743880725,0.116746840795483
E01000063,Barking and Dagenham,112,51.5571433251203,0.1443355573941347
E01002381,Havering,112,51.577311944841306,0.2138636256032659
E01003678,Redbridge,112,51.58658280423463,0.0584296203688548
E01002434,Hillingdon,112,51.58544820769586,-0.4306388104905917
E01001214,Ealing,112,51.5162246684064,-0.3668670055249419
E01000115,Barnet,112,51.6370624490792,-0.1427587204348957
E01004138,Sutton,112,51.367870196017016,-0.1826272024187693
E01004729,Westminster,112,51.52760952054197,-0.1764786777171874
E01002259,Havering,111,51.57915666805677,0.2731045348179661
E01002989,Kingston upon Thames,111,51.39483708107245,-0.309785877289002
E01032782,Tower Hamlets,111,51.50189498039617,-0.0243383256569914
E01004372,Waltham Forest,111,51.56439831957466,-0.0027961195482821
E01004339,Waltham Forest,111,51.56287688430146,0.0060819322207573
E01002287,Havering,111,51.54812599440021,0.2032020931167367
E01002336,Havering,111,51.59325959242882,0.1781963405577562
E01001055,Croydon,111,51.355261313758064,-0.0126125519897553
E01001130,Croydon,111,51.36655908387464,-0.0275313922359034
E01003561,Newham,111,51.54443037584616,0.0353973312549165
E01000667,Bromley,111,51.3653911169669,0.0460680673083659
E01001522,Enfield,111,51.6459072796286,-0.1141485809647931
E01003098,Lambeth,111,51.47968863171605,-0.1175230146459168
E01004615,Wandsworth,111,51.431331802884046,-0.1805532734741766
E01001353,Ealing,111,51.503958695928745,-0.2779597183409711
E01002917,Kingston upon Thames,111,51.386886050085415,-0.2768418220852164
E01002921,Kingston upon Thames,111,51.39430675401032,-0.29533193854508
E01000699,Bromley,111,51.40673845900318,-0.0600413470710974
E01002208,Harrow,111,51.58077419442891,-0.3771237384635328
E01001129,Croydon,111,51.37074776960577,-0.040973888602033
E01001804,Hackney,111,51.5681696317366,-0.0856699149065016
E01001694,Greenwich,111,51.50088513145033,0.1122236968727391
E01004512,Wandsworth,111,51.45468506725352,-0.1860654565095449
E01004008,Southwark,110,51.47620869878601,-0.0671855875268385
E01004645,Wandsworth,110,51.454289715243895,-0.2312559784672826
E01003046,Lambeth,110,51.46968910288099,-0.1049339029576888
E01000833,Bromley,110,51.38889214213312,-0.0017474414761573
E01004007,Southwark,110,51.47858370942821,-0.0730451007144993
E01000297,Barnet,110,51.59840343555446,-0.1821224879146151
E01003342,Lewisham,110,51.46383078210109,-0.0445006865977082
E01003042,Lambeth,110,51.46262128043124,-0.1488386351790767
E01000646,Bromley,110,51.40827496266503,0.028789351489257
E01001017,Croydon,110,51.30493548822261,-0.1406360309276597
E01003529,Newham,110,51.54352247262391,0.0516184387715585
E01003486,Newham,110,51.51517830798709,0.0584566185737807
E01001227,Ealing,110,51.518187939777576,-0.3139720031325752
E01001802,Hackney,110,51.567310311422446,-0.0794410169601289
E01003787,Redbridge,110,51.56554427287154,0.0769269935084809
E01004329,Waltham Forest,110,51.55644973671218,0.0160182862754924
E01003593,Newham,110,51.52955003688035,0.016593190340775
E01001217,Ealing,110,51.52165371949826,-0.363384286807599
E01002462,Hillingdon,110,51.56349194170403,-0.4601416731095751
E01001156,Croydon,110,51.4158966979539,-0.0913448012438311
E01000037,Barking and Dagenham,110,51.56292284857321,0.180064468345032
E01000051,Barking and Dagenham,109,51.5342990752704,0.0823588650460573
E01002699,Islington,109,51.54125486164286,-0.1075585196426464
E01000657,Bromley,109,51.313916068157,0.0323427442626974
E01004692,Westminster,109,51.50111445555205,-0.1717676790080083
E01002709,Islington,109,51.53790421924296,-0.1202486380737125
E01001150,Croydon,109,51.403267626908445,-0.0893892965517141
E01002195,Harrow,109,51.584712181496485,-0.378098753174072
E01000423,Bexley,109,51.43348558465477,0.0789803716559283
E01004530,Wandsworth,109,51.42237677551051,-0.1685927204323378
E01003484,Newham,109,51.51749174588318,0.0537733039020037
E01001698,Greenwich,109,51.48001249321798,0.0660801455109275
E01000707,Bromley,109,51.40429980268228,-0.0387149990711197
E01002290,Havering,109,51.55312510574562,0.2233240505638589
E01004094,Sutton,109,51.34324200467337,-0.2003693814724639
E01003694,Redbridge,109,51.57021628751505,0.058503661692247
E01032783,Tower Hamlets,109,51.48926162341395,-0.0250254999838727
E01003736,Redbridge,109,51.54494740556025,0.0736217115196725
E01004327,Waltham Forest,109,51.55823883989138,0.0134612536829876
E01033133,Wandsworth,109,51.47076712193554,-0.1792373851205633
E01003998,Southwark,109,51.48749709484578,-0.1052201282155914
E01000002,City of London,108,51.518746134561525,-0.0929347770166017
E01004192,Sutton,108,51.3881843659446,-0.2361612822158816
E01000344,Bexley,108,51.44170121923668,0.0881129764245476
E01001655,Greenwich,108,51.44638835823452,0.0440062592453321
E01000434,Bexley,108,51.46483417254341,0.2009529572945965
E01003137,Lambeth,108,51.44433810905099,-0.1242988181956359
E01004456,Waltham Forest,108,51.609255781365285,-0.0292579950678923
E01004497,Wandsworth,108,51.43884902761147,-0.1805029097797454
E01004045,Southwark,108,51.46347131448753,-0.0802859901080445
E01003447,Merton,108,51.4049698601878,-0.2381380327797793
E01002253,Havering,108,51.57125886326066,0.2548386509506715
E01004139,Sutton,108,51.36261469660336,-0.1823351857383914
E01003002,Kingston upon Thames,108,51.376835650239165,-0.302977241407206
E01000763,Bromley,108,51.38708587167228,0.0208738132034154
E01004171,Sutton,108,51.36929031245273,-0.1520460347714888
E01002881,Kensington and Chelsea,108,51.51186501411051,-0.2142693715605369
E01000420,Bexley,108,51.47970739273492,0.1368625819430119
E01001286,Ealing,108,51.518911897415336,-0.3336871615228013
E01001466,Enfield,108,51.61910470998397,-0.0741625350236964
E01002168,Harrow,108,51.59300839934504,-0.3020004517647521
E01003008,Kingston upon Thames,108,51.42485928198782,-0.2992534010390082
E01004394,Waltham Forest,108,51.581348763264224,-0.0353575985176426
E01004106,Sutton,108,51.347590763879545,-0.1757981968247169
E01004592,Wandsworth,108,51.46820762563252,-0.1574571659136481
E01003637,Newham,108,51.535537103470055,0.015460189307365
E01032768,Tower Hamlets,108,51.5108152654198,-0.0376424511291521
E01001944,Hammersmith and Fulham,108,51.5083776861694,-0.2171246004008055
E01002174,Harrow,108,51.59307131579355,-0.3122184575787281
E01001772,Hackney,108,51.53850908030626,-0.0714772076223051
E01004556,Wandsworth,108,51.45742558076537,-0.1641703238882411
E01033000,Hounslow,107,51.44806195891083,-0.4143257692264189
E01000372,Bexley,107,51.47438434536113,0.1703310968238736
E01004181,Sutton,107,51.35079013834021,-0.1496846856079169
E01003399,Merton,107,51.41416675335165,-0.2196790774672206
E01003473,Merton,107,51.43569722054405,-0.1994199663072617
E01000327,Bexley,107,51.462933742360775,0.155780591686394
E01000990,Croydon,107,51.38855666239331,-0.0590267308773831
E01003779,Redbridge,107,51.574720386863184,0.0204567837669744
E01004570,Wandsworth,107,51.44644896237659,-0.2427759766918241
E01003686,Redbridge,107,51.55706470941431,0.0837917454703767
E01002973,Kingston upon Thames,107,51.4051680301618,-0.277686467396506
E01000001,City of London,107,51.51801909758552,-0.0963606424096297
E01001572,Greenwich,107,51.4875947502072,0.1174738551730704
E01000067,Barking and Dagenham,107,51.54711824581888,0.1014501627985928
E01001845,Hackney,107,51.542846320591394,-0.0399737463388577
E01001352,Ealing,107,51.51036295242819,-0.2850273402314185
E01001592,Greenwich,107,51.48326698289971,0.0244327311391009
E01003238,Lewisham,107,51.42888828193633,0.0107759442772893
E01003571,Newham,107,51.54274117248932,0.0295818104817164
E01003649,Redbridge,107,51.58472408816831,0.0672564065999671
E01001224,Ealing,107,51.518965200425214,-0.3205385369491919
E01002240,Harrow,107,51.57663128297702,-0.3490278583767002
E01004369,Waltham Forest,107,51.56637556740778,-0.0090924118639438
E01003363,Merton,107,51.39625577203422,-0.2109024607452979
E01003598,Newham,107,51.53398936963515,0.0209498928875828
E01003628,Newham,106,51.53776526879488,0.0623659262580359
E01003005,Kingston upon Thames,106,51.37083359821488,-0.2982283669187083
E01001086,Croydon,106,51.40468379981076,-0.1154695629784605
E01002224,Harrow,106,51.55535207229411,-0.3738743820532451
E01002957,Kingston upon Thames,106,51.42023158156864,-0.2770052687566617
E01033743,Greenwich,106,51.50696269361675,0.0991404754875952
E01001956,Hammersmith and Fulham,106,51.50834174810737,-0.2433660042789045
E01002280,Havering,106,51.60925708538818,0.2172027732232724
E01004302,Tower Hamlets,106,51.51141788755285,-0.0553079905071813
E01000041,Barking and Dagenham,106,51.53801321655635,0.1161316532579026
E01003904,Richmond upon Thames,106,51.44620372077004,-0.3497291356008911
E01001690,Greenwich,106,51.505558817927465,0.1186051023104661
E01001703,Greenwich,106,51.47949844585828,0.0701006216573389
E01003140,Lambeth,106,51.41370037430676,-0.1320760030812941
E01003160,Lambeth,106,51.44984720886687,-0.1347900238939393
E01001634,Greenwich,106,51.48738674375896,0.0796999057593064
E01000460,Bexley,106,51.44041233145508,0.0993519660654147
E01001255,Ealing,106,51.5049842093344,-0.3286317696617125
E01002364,Havering,106,51.5572675046716,0.2156888133889971
E01003586,Newham,106,51.54769713198287,0.0410742721843658
E01001284,Ealing,106,51.525256523974576,-0.346467801578527
E01000648,Bromley,106,51.40162409690827,0.0381467475124942
E01004268,Tower Hamlets,106,51.52568679463478,-0.0268192467187762
E01001082,Croydon,105,51.34789665694969,-0.0073971981697057
E01002013,Haringey,105,51.588461015106354,-0.1248358377489772
E01001315,Ealing,105,51.55222675721102,-0.3574399612997953
E01032777,Tower Hamlets,105,51.50927399371983,-0.005187158161576
E01001296,Ealing,105,51.52049259497608,-0.3683437587415964
E01002757,Islington,105,51.57243846286562,-0.1311977749950577
E01000981,Croydon,105,51.38501127648421,-0.0743716535417561
E01003496,Newham,105,51.5278916613303,0.0089045908651739
E01000768,Bromley,105,51.37301941193475,0.0076324108885719
E01002285,Havering,105,51.54789168379924,0.2190667343419936
E01000767,Bromley,105,51.37905441456476,0.0129936571782776
E01000011,Barking and Dagenham,105,51.54320711711477,0.0801567134864088
E01002050,Haringey,104,51.5787962408491,-0.0682723142225658
E01002998,Kingston upon Thames,104,51.37944808528918,-0.2926574046361441
E01001018,Croydon,104,51.30947204188597,-0.1143926306400385
E01001632,Greenwich,104,51.485700793877385,0.0826942861591592
E01000366,Bexley,104,51.46123238911903,0.1341089607999055
E01001365,Ealing,104,51.50684508635243,-0.3904889579020996
E01002932,Kingston upon Thames,104,51.400841735518966,-0.2753413000136513
E01000328,Bexley,104,51.456558207364246,0.1669240380123857
E01002591,Hounslow,104,51.45251246236357,-0.3974059180687021
E01000340,Bexley,104,51.45321826538404,0.0882096107298343
E01001194,Croydon,104,51.39466657752654,-0.0580748896713848
E01001068,Croydon,104,51.32162391983691,-0.0980909534224474
E01001184,Croydon,104,51.39769764658222,-0.1209558041169909
E01004107,Sutton,104,51.35269449775436,-0.1635456565467945
E01002272,Havering,104,51.574223563821285,0.2075096338462055
E01000337,Bexley,104,51.48778348262685,0.1417250472839123
E01003267,Lewisham,104,51.42573945116049,0.036209533482823
E01000350,Bexley,104,51.44547790437075,0.1022928777296033
E01002950,Kingston upon Thames,104,51.35413815186233,-0.302419536780472
E01001081,Croydon,104,51.33358839045122,-0.0030716169125966
E01002167,Harrow,103,51.59080140474215,-0.2982839847552808
E01000611,Brent,103,51.55294020885468,-0.3175785291774409
E01001414,Enfield,103,51.6683057949564,-0.0961577829929811
E01002252,Havering,103,51.567958792802855,0.2814137747195862
E01003377,Merton,103,51.40535543246748,-0.1817196815846275
E01002782,Islington,103,51.55131054064846,-0.0821892419904883
E01000381,Bexley,103,51.42966013638375,0.1460534629252625
E01001153,Croydon,103,51.40193561366253,-0.0940150954474733
E01001319,Ealing,103,51.54908198885646,-0.3607390748216214
E01001056,Croydon,103,51.35091960169371,-0.0155095082182972
E01003792,Redbridge,103,51.55875703490822,0.0393185900843231
E01002158,Harrow,103,51.586907059261534,-0.3714994448122738
E01004527,Wandsworth,103,51.42596614094589,-0.1621765913195869
E01033082,Hounslow,103,51.48226918625673,-0.3045859868081045
E01004179,Sutton,103,51.35537686510566,-0.1450677690205785
E01033606,Westminster,103,51.51807831154223,-0.1963082153570214
E01004112,Sutton,103,51.35230651923556,-0.2177917404126204
E01003382,Merton,103,51.40890382746981,-0.2204053770387976
E01001826,Hackney,103,51.57122539091608,-0.0679360553645978
E01002920,Kingston upon Thames,102,51.39351082052673,-0.277394365275853
E01001105,Croydon,102,51.32624092056574,-0.065311823725864
E01001075,Croydon,102,51.32646275939577,-0.1031732615639735
E01004165,Sutton,102,51.37340050010565,-0.1710214537184733
E01004542,Wandsworth,102,51.44621442489616,-0.1602257406047353
E01003406,Merton,102,51.41373584347065,-0.1694472098836929
E01001604,Greenwich,102,51.45748518813664,0.0533687284214292
E01004093,Sutton,102,51.34877612921287,-0.2016560518519397
E01003453,Merton,102,51.39850692664549,-0.1926856957207164
E01000566,Brent,102,51.566313230449126,-0.3098424664794045
E01000989,Croydon,102,51.389750443146696,-0.0472654318853098
E01000127,Barnet,102,51.60539770915747,-0.2602622543738349
E01000784,Bromley,102,51.4238244154962,0.0551476103542002
E01001356,Ealing,102,51.50511491598324,-0.2724756572524773
E01001072,Croydon,102,51.30891425902081,-0.0973673953368713
E01004125,Sutton,102,51.38070822134752,-0.1737133660313328
E01004126,Sutton,101,51.3806173357399,-0.1776659767668063
E01000999,Croydon,101,51.397225707126594,-0.1120020183333124
E01000461,Bexley,101,51.43688782519271,0.1137426432917866
E01002916,Kingston upon Thames,101,51.38526525398052,-0.284178642405412
E01003244,Lewisham,101,51.48892998371324,-0.0350593887536539
E01003803,Richmond upon Thames,101,51.484861377058415,-0.2398103346296696
E01000455,Bexley,101,51.4662278566214,0.1145384934145379
E01000443,Bexley,101,51.43685597867267,0.1215476200668272
E01004162,Sutton,101,51.3623216007295,-0.1990311428263665
E01033086,Haringey,101,51.5895740436305,-0.1197842642122441
E01001815,Hackney,101,51.53900167060208,-0.0634840204642773
E01033601,Westminster,100,51.52412995686815,-0.1680721806009419
E01003749,Redbridge,100,51.60585301770556,0.0293157389258919
E01001594,Greenwich,100,51.480717474471525,0.0301919932149431
E01002265,Havering,100,51.54088609793676,0.210483564301517
E01004191,Sutton,100,51.37321242621398,-0.2282712046081246
E01000329,Bexley,100,51.4558120180076,0.1567209760764885
E01000753,Bromley,100,51.374525954692096,0.0677318732532395
E01003410,Merton,100,51.408833685454766,-0.1766826268120918
E01002962,Kingston upon Thames,100,51.40657480316708,-0.2705725107685622
E01003069,Lambeth,100,51.424118643150585,-0.0927564244011141
E01001088,Croydon,100,51.40608456598378,-0.1306782852070285
E01001071,Croydon,100,51.31712484120244,-0.0878112948326868
E01001218,Ealing,100,51.52087820220263,-0.357989140881883
E01000394,Bexley,100,51.46172490127052,0.129748628221527
E01002862,Kensington and Chelsea,100,51.49143736947404,-0.1679400277413936
E01000997,Croydon,100,51.39706047882966,-0.1076811778294068
E01003450,Merton,100,51.38962676092363,-0.1933194187511756
E01002602,Hounslow,100,51.43291241527635,-0.4236256031094502
E01004109,Sutton,99,51.324708800583394,-0.1557991928607071
E01001785,Hackney,99,51.55029988546804,-0.0382014784928436
E01000669,Bromley,99,51.39114142822875,0.0373823419006331
E01004128,Sutton,99,51.37863800792877,-0.1820469113424802
E01001251,Ealing,99,51.51008079197712,-0.3396793780775242
E01001134,Croydon,99,51.37864345999736,-0.0518539080092083
E01003165,Lambeth,99,51.43804346791092,-0.0935976221259517
E01002671,Hounslow,99,51.460404504497134,-0.328661169524763
E01001706,Greenwich,99,51.48935557298215,0.0492587348009289
E01001725,Hackney,99,51.56896741421302,-0.0685364928521513
E01003611,Newham,99,51.50006207886437,0.0614860546519883
E01002991,Kingston upon Thames,99,51.39874547801026,-0.2973183849450165
E01001965,Haringey,98,51.60014018474308,-0.1286440854217534
E01002658,Hounslow,98,51.470365044907865,-0.3415636334287514
E01004103,Sutton,98,51.36508680964775,-0.1796982723045788
E01004743,Westminster,98,51.49440818829558,-0.1302153572801994
E01004020,Southwark,98,51.46023751876741,-0.0550858691066707
E01000613,Brent,98,51.56015844190237,-0.3069819975269657
E01003417,Merton,98,51.38712239259379,-0.2136867324322893
E01000811,Bromley,98,51.38533263024309,0.0717154021401034
E01003458,Merton,98,51.421842769240826,-0.1903986312913475
E01003881,Richmond upon Thames,97,51.43591866507461,-0.3347220988595205
E01001052,Croydon,97,51.35846306092007,-0.017424644996021
E01001034,Croydon,97,51.35093599340607,-0.0938459949986868
E01000572,Brent,97,51.57407311523663,-0.3079180305441121
E01002997,Kingston upon Thames,97,51.38406407007192,-0.2976732436235521
E01000351,Bexley,97,51.44247113651279,0.1163527581522912
E01004459,Waltham Forest,97,51.59255424238383,-0.0283832472225086
E01000306,Barnet,97,51.57871254127588,-0.236125242723621
E01004280,Tower Hamlets,97,51.49640561473462,-0.026033717329907
E01002534,Hillingdon,96,51.57519355013619,-0.4367789486251638
E01001360,Ealing,96,51.50935011504142,-0.3798150914655167
E01002366,Havering,96,51.55341643816905,0.2063264224554885
E01004187,Sutton,96,51.38122469655032,-0.169573816463741
E01004651,Westminster,96,51.532336416763215,-0.1767510416833364
E01003060,Lambeth,96,51.46795125558077,-0.1171983277490915
E01000334,Bexley,96,51.48212540303842,0.1395204306952328
E01002177,Harrow,96,51.5982919571208,-0.3164487912980071
E01000766,Bromley,96,51.37883963512903,0.0035501453177413
E01003688,Redbridge,96,51.556767086587726,0.0778875314873564
E01001126,Croydon,96,51.34525134499584,-0.0522902521727912
E01000793,Bromley,96,51.36853682874626,0.1076409194110237
E01000679,Bromley,95,51.39707099316644,0.0331680103191535
E01004752,Westminster,95,51.48968122445053,-0.1401378802010641
E01001120,Croydon,95,51.342173429092426,-0.0570699345169583
E01002340,Havering,95,51.58567359193972,0.1763467993024945
E01000809,Bromley,95,51.38380546061583,0.0649613594884505
E01001469,Enfield,95,51.66169093477534,-0.0957019114590893
E01003033,Lambeth,95,51.45634744726178,-0.1382281713031325
E01001653,Greenwich,95,51.44529723501991,0.0349241472296016
E01001825,Hackney,95,51.57462194678976,-0.0659850897728666
E01000764,Bromley,95,51.38538341627879,0.0095836993446043
E01000761,Bromley,95,51.3677443210253,0.0051532448861848
E01003533,Newham,95,51.53997980853668,0.0415471617057139
E01003031,Lambeth,94,51.45177170448133,-0.1411192754603924
E01000445,Bexley,94,51.43793148632764,0.1328544360527114
E01003045,Lambeth,94,51.46897866427738,-0.1108269744147123
E01001624,Greenwich,94,51.46225822668423,0.0461043137021305
E01001711,Greenwich,94,51.49492072680261,0.0493792505186116
E01000449,Bexley,94,51.44487541493446,0.1444767627401516
E01002880,Kensington and Chelsea,94,51.51398365780919,-0.2167522905595582
E01001066,Croydon,94,51.34908025726519,-0.0522049027007302
E01033486,Islington,94,51.54940281396912,-0.1119141419130659
E01004098,Sutton,94,51.36023467988174,-0.1671087316163033
E01003567,Newham,94,51.54609822422034,0.034059412454026
E01003552,Newham,94,51.54245147263258,0.021015853956225
E01003782,Redbridge,94,51.56306299325188,0.0788212096294153
E01000425,Bexley,94,51.43417292839463,0.0874702331067341
E01002206,Harrow,94,51.57202072021668,-0.3680053665230471
E01003626,Newham,94,51.5407223583602,0.0587203356391815
E01000426,Bexley,94,51.43020366224518,0.0870607971815586
E01001812,Hackney,94,51.57117856223374,-0.0834772547616988
E01001206,Ealing,94,51.52226074758417,-0.3302845110671543
E01033710,Hackney,94,51.56407721921774,-0.0496056486707916
E01004520,Wandsworth,94,51.4221405044763,-0.1522489842813866
E01004630,Wandsworth,94,51.44810991374694,-0.2166357760904356
E01003345,Lewisham,94,51.46425105721399,-0.0397564867296795
